participantID,instanceName,seqBall,responseTimeUrn,responseTimeColour,age,sex,probSubject,bayesFamaliar,bayesInExp,uA_r,uB_r,cB_r,cW_r,cP_r,cG_r,uC_r,uD_r,urns,colours,uA_c,uB_c,cB_c,cW_c,cP_c,cG_c,uC_c,uD_c,uA_s,uB_s,uC_s,uD_s,cB_s,cW_s,cP_s,cG_s,diff_uA,diff_uB,diff_uC,diff_uD,diff_cB,diff_cW,diff_cP,diff_cG,JSD_U_rc,JSD_C_rc,JSD_U_rs,JSD_C_rs,DQ_U_o,DQ_C_o,DQ_U_s,DQ_C_s,EWCC_u,MDCC_u,CC_u,EWCC_c,MDCC_c,CC_c,ACC_u,ACC_c,AEWCC_u,AEWCC_c,AMDCC_u,AMDCC_c,DV_seqBall_1,DV_seqBall_2,DV_seqBall_3
34,17,3,112.433594,42.2001953,36,Female,No,No,Never,5.0,20.0,10.0,20.0,30.0,40.0,30.0,45.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,14.000000000000002,36.0,14.000000000000002,36.0,19.0,22.0,28.999999999999996,32.0,0.0,7.0,15.0,8.0,8.0,4.0,4.0,8.0,0.15657497562277384,0.117971658642709,0.24045277761324305,0.11688087380716711,0.8434250243772261,0.882028341357291,0.759547222386757,0.8831191261928328,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
35,17,1,25.6000977,41.0166,28,Female,No,No,Never,10.0,20.0,10.0,20.0,35.0,35.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,10.0,2.0,6.9999999999999964,5.0,0.0,0.12961046589872682,0.0,0.12961046589872682,1.0,0.8703895341012732,1.0,0.8703895341012732,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
35,17,2,55.36621,44.1835938,28,Female,No,No,Never,15.0,35.0,8.0,17.0,30.0,45.0,10.0,40.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,23.0,28.000000000000004,23.0,28.000000000000004,0.9999999999999982,1.0,4.000000000000002,4.0,15.0,10.0,7.0,18.0,0.05788444568607583,0.2352157473689456,0.05788444568607583,0.23299689330832793,0.9421155543139241,0.7647842526310544,0.9421155543139241,0.767003106691672,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
35,17,3,32.7167969,18.9165039,28,Female,No,No,Never,0.0,0.0,8.0,17.0,30.0,45.0,40.0,60.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,5.0,25.0,11.0,57.99999999999999,14.000000000000002,16.0,34.0,36.0,5.0,27.0,25.0,7.0,10.0,7.0,4.0,13.0,0.4517670614443381,0.16599177825334271,0.46269984680224896,0.10297158066874137,0.5482329385556619,0.8340082217466573,0.537300153197751,0.8970284193312587,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
37,17,1,101.933594,31.86621,25,Male,Yes,No,Not Applicable,5.0,20.0,10.0,20.0,30.0,40.0,30.0,45.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,19.0,22.0,28.999999999999996,32.0,5.0,0.0,0.0,5.0,10.0,2.0,1.9999999999999964,10.0,0.0847893285681595,0.13423187355276034,0.0847893285681595,0.11688087380716711,0.9152106714318405,0.8657681264472397,0.9152106714318405,0.8831191261928328,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
37,17,2,33.0332031,37.8330078,25,Male,Yes,No,Not Applicable,25.0,45.0,38.0,31.0,9.0,22.0,10.0,20.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,7.000000000000001,37.0,14.000000000000002,42.0,28.000000000000004,31.0,20.0,23.0,10.999999999999998,9.0,4.000000000000002,16.0,15.0,4.0,14.0,5.0,0.18464374380774295,0.19782908255512108,0.2697282051810324,0.14400146648591822,0.815356256192257,0.8021709174448789,0.7302717948189676,0.8559985335140818,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
37,17,3,43.1005859,46.44922,25,Male,Yes,No,Not Applicable,10.0,20.0,5.0,15.0,35.0,45.0,25.0,45.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,11.0,40.0,13.0,36.0,20.0,23.0,28.000000000000004,31.0,5.0,7.0,10.0,8.0,13.0,9.0,9.0,13.0,0.1461960926784728,0.22011729034345623,0.20543037208152326,0.22917031864198192,0.8538039073215272,0.7798827096565437,0.7945696279184767,0.7708296813580181,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
38,17,1,52.6484375,76.4301758,27,Female,Yes,No,Never,5.0,15.0,5.0,10.0,20.0,65.0,20.0,60.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,17.0,21.0,28.999999999999996,33.0,5.0,5.0,10.0,20.0,15.0,12.0,8.000000000000004,35.0,0.17464232819943112,0.322251584876784,0.17464232819943112,0.2893393494505738,0.8253576718005688,0.677748415123216,0.8253576718005688,0.7106606505494262,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
38,17,2,33.6157227,33.2485352,27,Female,Yes,No,Never,15.0,40.0,30.0,25.0,20.0,25.0,5.0,40.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,7.000000000000001,28.000000000000004,9.0,56.00000000000001,23.0,28.999999999999996,21.0,27.0,0.9999999999999982,4.0,9.000000000000002,4.0,7.0,2.0,3.0,2.0,0.1328670625749711,0.06822628230658531,0.1796041776615357,0.06913337826847626,0.867132937425029,0.9317737176934147,0.8203958223384643,0.9308666217315238,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
38,17,3,46.78174,25.0493164,27,Female,Yes,No,Never,5.0,25.0,30.0,10.0,55.0,5.0,15.0,55.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,6.0,30.0,6.0,59.0,18.0,24.0,26.0,32.0,0.0,2.0,0.0,2.0,12.0,14.0,29.0,27.0,0.020275608683368355,0.3872340690803643,0.12937119839404468,0.3872340690803643,0.9797243913166317,0.6127659309196357,0.8706288016059553,0.6127659309196357,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
39,17,1,21.21582,116.333984,22,Male,Yes,Yes,Sometimes,10.0,20.0,20.0,22.0,28.0,30.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
39,17,2,39.15039,256.7666,22,Male,Yes,Yes,Sometimes,13.0,26.0,22.0,30.0,18.0,30.0,24.0,37.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,21.0,24.0,26.0,28.999999999999996,1.0000000000000018,10.0,9.999999999999998,1.0,1.0,3.0,5.0,3.0,0.12501978569497432,0.05851808818586796,0.12501978569497432,0.08848695093390145,0.8749802143050257,0.941481911814132,0.8749802143050257,0.9115130490660985,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
39,17,3,104.049805,111.916992,22,Male,Yes,Yes,Sometimes,10.0,23.0,21.0,22.0,25.0,32.0,28.0,39.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,5.0,18.0,25.0,52.0,20.0,23.0,27.0,30.0,5.0,4.0,13.0,14.0,3.0,2.0,1.0,0.0,0.1714544184025875,0.034894125070262946,0.12516595795440386,0.026045674782054384,0.8285455815974125,0.9651058749297371,0.8748340420455961,0.9739543252179457,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
40,17,1,18.6167,143.3501,20,Male,Yes,Yes,Sometimes,10.0,20.0,20.0,22.0,28.0,30.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
40,17,2,20.7333984,20.1999512,20,Male,Yes,Yes,Sometimes,8.0,25.0,14.0,24.0,30.0,32.0,25.0,42.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,20.0,23.0,27.0,30.0,6.000000000000002,11.0,10.999999999999998,6.0,9.0,3.0,7.0,5.0,0.16180460992604478,0.11613291774522917,0.16180460992604478,0.06868913397912615,0.8381953900739552,0.8838670822547708,0.8381953900739552,0.9313108660208739,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
40,17,3,57.1665039,41.8835449,20,Male,Yes,Yes,Sometimes,8.0,15.0,10.0,20.0,32.0,38.0,35.0,42.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,3.0,17.0,25.0,56.00000000000001,19.0,20.0,30.0,31.0,3.0,12.0,20.0,11.0,8.0,4.0,6.0,6.0,0.22212836345251952,0.11735913111501085,0.14865891896005012,0.11419599566156342,0.7778716365474805,0.8826408688849892,0.8513410810399499,0.8858040043384365,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
41,17,1,59.4838867,379.2168,22,Female,No,No,Never,10.0,20.0,20.0,22.0,28.0,30.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
41,17,2,47.6835938,683.3672,22,Female,No,No,Never,30.0,40.0,28.0,30.0,20.0,22.0,10.0,20.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,28.000000000000004,30.0,20.0,22.0,15.999999999999998,4.0,4.000000000000002,16.0,5.0,3.0,3.0,5.0,0.20339327099910604,0.07028151347666707,0.20339327099910604,0.0,0.796606729000894,0.9297184865233329,0.796606729000894,1.0,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
41,17,3,1462.88379,297.1006,22,Female,No,No,Never,1.0,8.0,10.0,14.0,28.0,48.0,27.0,64.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,14.000000000000002,36.0,14.000000000000002,36.0,15.0,19.0,31.0,35.0,4.0,19.0,12.0,11.0,8.0,10.0,2.0,16.0,0.2570216340298461,0.17277462760140436,0.40223686528518426,0.11957711355420152,0.7429783659701539,0.8272253723985956,0.5977631347148158,0.8804228864457985,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
42,17,1,28.8334961,103.5166,23,Female,Yes,No,Sometimes,10.0,20.0,20.0,22.0,28.0,30.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
42,17,2,106.0332,125.25,23,Female,Yes,No,Sometimes,20.0,30.0,24.0,26.0,24.0,26.0,20.0,30.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,24.0,26.0,24.0,26.0,5.999999999999998,6.0,5.999999999999998,6.0,1.0,1.0,1.0,1.0,0.1077868380908843,0.017017671991955384,0.1077868380908843,0.0,0.8922131619091157,0.9829823280080446,0.8922131619091157,1.0,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
42,17,3,119.783691,47.61621,23,Female,Yes,No,Sometimes,16.0,27.0,20.0,24.0,26.0,30.0,22.0,35.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,8.0,23.0,23.0,46.0,22.0,25.0,25.0,28.000000000000004,11.0,0.0,7.0,18.0,2.0,0.0,0.0,2.0,0.2000845053571271,0.024750054254678477,0.128236395851943,0.02714323995491549,0.7999154946428729,0.9752499457453215,0.871763604148057,0.9728567600450845,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
44,17,1,30.8664551,41.2834473,23,Male,Yes,No,Not Applicable,10.0,20.0,10.0,20.0,30.0,40.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,10.0,2.0,1.9999999999999964,10.0,0.0,0.13423187355276034,0.0,0.13423187355276034,1.0,0.8657681264472397,1.0,0.8657681264472397,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
44,17,2,146.133545,104.8833,23,Male,Yes,No,Not Applicable,10.0,35.0,10.0,20.0,30.0,40.0,10.0,45.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,21.0,27.0,23.0,28.999999999999996,4.000000000000002,1.0,4.000000000000002,9.0,13.0,7.0,7.0,13.0,0.09217643391923218,0.18776338548320043,0.09217643391923218,0.1669124551189056,0.9078235660807679,0.8122366145167996,0.9078235660807679,0.8330875448810944,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
44,17,3,154.0332,29.4836426,23,Male,Yes,No,Not Applicable,5.0,25.0,10.0,20.0,30.0,40.0,10.0,60.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,3.0,24.0,10.0,62.0,17.0,24.0,26.0,33.0,0.0,2.0,5.0,7.0,8.0,4.0,4.0,8.0,0.07398426094524208,0.117971658642709,0.044801694454039614,0.1067255645923222,0.9260157390547579,0.882028341357291,0.9551983055459604,0.8932744354076778,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
46,17,1,19.4499512,14.5834961,45,Male,Yes,No,Sometimes,10.0,20.0,25.0,25.0,25.0,25.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0000000000000036,5.0,0.0,0.07038105113304893,0.0,0.07038105113304893,1.0,0.9296189488669511,1.0,0.9296189488669511,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
46,17,2,21.3999023,2.38330078,45,Male,Yes,No,Sometimes,30.0,40.0,25.0,25.0,25.0,25.0,10.0,20.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,28.000000000000004,30.0,20.0,22.0,15.999999999999998,4.0,4.000000000000002,16.0,2.0,2.0,2.0,2.0,0.20339327099910604,0.03400465534436373,0.20339327099910604,0.07038105113304895,0.796606729000894,0.9659953446556363,0.796606729000894,0.9296189488669511,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
46,17,3,21.3000488,1.56689453,45,Male,Yes,No,Sometimes,10.0,20.0,25.0,25.0,25.0,25.0,30.0,40.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,14.000000000000002,36.0,14.000000000000002,36.0,20.0,22.0,28.000000000000004,30.0,5.0,7.0,15.0,13.0,7.0,1.0,1.0,7.0,0.18671149989140623,0.08591308487763269,0.20339327099910604,0.07038105113304893,0.8132885001085938,0.9140869151223673,0.796606729000894,0.9296189488669511,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
47,17,1,74.05029,216.4502,21,Female,No,No,Not Applicable,10.0,20.0,10.0,20.0,30.0,40.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,10.0,2.0,1.9999999999999964,10.0,0.0,0.13423187355276034,0.0,0.13423187355276034,1.0,0.8657681264472397,1.0,0.8657681264472397,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
47,17,2,36.7832031,107.1167,21,Female,No,No,Not Applicable,10.0,35.0,20.0,20.0,25.0,35.0,15.0,40.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,22.0,27.0,23.0,28.999999999999996,4.000000000000002,1.0,0.9999999999999982,4.0,3.0,7.0,2.0,8.0,0.05788444568607585,0.09254127373084423,0.05788444568607585,0.0800060506473539,0.9421155543139241,0.9074587262691558,0.9421155543139241,0.9199939493526461,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
47,17,3,36.5834961,50.699707,21,Female,No,No,Not Applicable,5.0,35.0,10.0,20.0,30.0,40.0,15.0,45.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,4.0,25.0,16.0,56.00000000000001,20.0,26.0,24.0,30.0,0.0,8.0,0.0,8.0,8.0,4.0,4.0,8.0,0.07804824184104775,0.117971658642709,0.10398975978204365,0.1505521971858392,0.9219517581589523,0.882028341357291,0.8960102402179564,0.8494478028141608,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
49,17,1,46.7167969,38.3334961,22,Female,No,No,Never,10.0,20.0,28.0,28.0,28.0,16.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,8.0,6.0,3.552713678800501e-15,14.0,0.0,0.15181883132989227,0.0,0.15181883132989227,1.0,0.8481811686701077,1.0,0.8481811686701077,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
49,17,2,1.39990234,1.25,22,Female,No,No,Never,10.0,20.0,28.0,28.0,28.0,16.0,30.0,40.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,20.0,22.0,28.000000000000004,30.0,4.000000000000002,16.0,15.999999999999998,4.0,5.0,1.0,5.0,11.0,0.20339327099910604,0.11777170651624287,0.20339327099910604,0.15181883132989227,0.796606729000894,0.8822282934837571,0.796606729000894,0.8481811686701077,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
49,17,3,1.35009766,0.9501953,22,Female,No,No,Never,10.0,20.0,28.0,28.0,28.0,16.0,30.0,40.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,3.0,13.0,30.0,53.0,20.0,22.0,28.000000000000004,30.0,5.0,7.0,15.0,13.0,10.0,4.0,2.0,16.0,0.18671149989140623,0.16997287569454042,0.16261092679207997,0.15181883132989227,0.8132885001085938,0.8300271243054596,0.83738907320792,0.8481811686701077,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
50,17,1,30.1835938,38.3168945,23,Female,Yes,No,Never,10.0,20.0,10.0,20.0,30.0,40.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,10.0,2.0,1.9999999999999964,10.0,0.0,0.13423187355276034,0.0,0.13423187355276034,1.0,0.8657681264472397,1.0,0.8657681264472397,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
50,17,2,54.5498047,121.2168,23,Female,Yes,No,Never,12.0,28.0,18.0,32.0,22.0,28.0,24.0,36.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,22.0,24.0,26.0,28.000000000000004,2.0000000000000018,8.0,9.999999999999998,0.0,5.0,5.0,1.0,1.0,0.11737008840812165,0.06229417583784399,0.11737008840812165,0.08237033657946952,0.8826299115918783,0.937705824162156,0.8826299115918783,0.9176296634205305,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
50,17,3,52.8330078,230.383789,23,Female,Yes,No,Never,0.0,36.0,23.0,29.0,27.0,21.0,22.0,42.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,4.0,20.0,25.0,51.0,19.0,25.0,25.0,31.0,5.0,9.0,7.0,11.0,5.0,5.0,1.0,11.0,0.19764286608472345,0.11077455788280437,0.20138849773747822,0.09850209618904458,0.8023571339152765,0.8892254421171957,0.7986115022625218,0.9014979038109554,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
51,17,1,28.56665,57.6835938,23,Male,Yes,Yes,Sometimes,10.0,20.0,15.0,25.0,25.0,35.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0000000000000036,5.0,0.0,0.07264687360624089,0.0,0.07264687360624089,1.0,0.9273531263937591,1.0,0.9273531263937591,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
51,17,2,65.4834,47.0168457,23,Male,Yes,Yes,Sometimes,10.0,35.0,20.0,30.0,20.0,30.0,20.0,35.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,22.0,26.0,24.0,28.000000000000004,4.000000000000002,1.0,5.999999999999998,1.0,3.0,3.0,3.0,3.0,0.07972654403471247,0.05148320640240412,0.07972654403471247,0.054195448113340663,0.9202734559652875,0.9485167935975959,0.9202734559652875,0.9458045518866594,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
51,17,3,31.6335449,46.5166,23,Male,Yes,Yes,Sometimes,5.0,20.0,20.0,20.0,25.0,35.0,30.0,45.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,4.0,25.0,21.0,50.0,19.0,22.0,28.999999999999996,32.0,0.0,7.0,15.0,8.0,2.0,4.0,1.0,3.0,0.15657497562277384,0.04741897909908288,0.09548560380839632,0.04359152491406795,0.8434250243772261,0.9525810209009171,0.9045143961916037,0.9564084750859321,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
52,17,1,26.3330078,80.046875,25,Female,No,Yes,Sometimes,10.0,20.0,20.0,22.0,24.0,34.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0000000000000036,4.0,0.0,0.04486797088965418,0.0,0.04486797088965418,1.0,0.9551320291103458,1.0,0.9551320291103458,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
52,17,2,5.56640625,1.04980469,25,Female,No,Yes,Sometimes,10.0,20.0,20.0,22.0,24.0,34.0,30.0,40.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,20.0,22.0,28.000000000000004,30.0,4.000000000000002,16.0,15.999999999999998,4.0,3.0,5.0,1.0,7.0,0.20339327099910604,0.07469433676713803,0.20339327099910604,0.04486797088965418,0.796606729000894,0.925305663232862,0.796606729000894,0.9551320291103458,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
52,17,3,1.31640625,1.51660156,25,Female,No,Yes,Sometimes,10.0,20.0,20.0,22.0,24.0,34.0,30.0,40.0,4,4,5.0,27.0,18.0,24.0,26.0,32.0,15.0,53.0,3.0,13.0,30.0,53.0,20.0,22.0,28.000000000000004,30.0,5.0,7.0,15.0,13.0,2.0,2.0,2.0,2.0,0.18671149989140623,0.03465256026990192,0.16261092679207997,0.04486797088965418,0.8132885001085938,0.9653474397300981,0.83738907320792,0.9551320291103458,15.0,10.0,26.0,24.0,12.0,36.0,67.0,108.0,38.0,72.0,26.0,36.0,0,0,1
53,17,1,19.4331055,62.800293,22,Male,Yes,Yes,Never,10.0,20.0,23.0,24.0,24.0,29.0,30.0,40.0,4,4,10.0,20.0,20.0,22.0,28.000000000000004,30.0,30.0,40.0,10.0,20.0,30.0,40.0,20.0,22.0,28.000000000000004,30.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0000000000000036,1.0,0.0,0.04734170411827227,0.0,0.04734170411827227,1.0,0.9526582958817277,1.0,0.9526582958817277,8.0,6.0,15.0,24.0,12.0,36.0,15.0,36.0,8.0,24.0,6.0,12.0,1,0,0
53,17,2,148.1333,30.8999023,22,Male,Yes,Yes,Never,20.0,30.0,22.0,28.0,23.0,27.0,20.0,30.0,4,4,14.000000000000002,36.0,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,14.000000000000002,36.0,24.0,26.0,24.0,26.0,5.999999999999998,6.0,5.999999999999998,6.0,1.0,1.0,0.0,0.0,0.1077868380908843,0.012072157360381412,0.1077868380908843,0.02693985311413924,0.8922131619091157,0.9879278426396186,0.8922131619091157,0.9730601468858607,15.0,10.0,26.0,24.0,12.0,36.0,41.0,72.0,23.0,48.0,16.0,24.0,0,1,0
