ACC_c,ACC_u,AEWCC_c,AEWCC_u,AMDCC_c,AMDCC_u,CC_c,CC_u,Chosen Urn,DQ_C_o,DQ_C_s,DQ_U_o,DQ_U_s,DV_bayesInExp,DV_seqBall_1,DV_seqBall_2,DV_seqBall_3,EWCC_c,EWCC_u,H_c,H_p,H_r,H_s,JSD_C_priorVpos,JSD_C_rc,JSD_C_rs,JSD_U_ct,JSD_U_priorVpos,JSD_U_rc,JSD_U_rs,JSD_U_rt,JSD_U_st,MDCC_c,MDCC_u,MSE_ff_RvC,MSE_hsi_RvC,MSE_hsi_RvT,MSE_hsi_SvT,MSE_hsi_TvC,MSE_hsi_TvR,MSE_hsi_diff_TvR_TvC,age,bayesFamaliar,bayesInExp,cB_c,cB_r,cB_s,cG_c,cG_r,cG_s,cP_c,cP_r,cP_s,cW_c,cW_r,cW_s,colours,diff_cB,diff_cG,diff_cP,diff_cW,diff_uA,diff_uB,diff_uC,diff_uD,instanceName,instanceSeq,participantID,prior_cB,prior_cG,prior_cP,prior_cW,prior_uA,prior_uB,prior_uC,prior_uD,probSubject,responseTimeColour,responseTimeUrn,seqBall,sex,totalBalls,totalBalls_B,totalBalls_G,totalBalls_P,totalBalls_W,uA_c,uA_r,uA_s,uA_t,uB_c,uB_r,uB_s,uB_t,uC_c,uC_r,uC_s,uC_t,uD_c,uD_r,uD_s,uD_t,urns
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,0.9145648973754116,0.948516793597596,0.9145648973754116,0.9145648973754116,No,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.9709505944546688,1.0,0.0682018423754005,0.0854351026245885,0.0514832064024041,0.5579230452841438,0.174083729392848,0.0854351026245885,0.0854351026245885,0.48626412335275976,0.5579230452841438,2.0,4.0,100.0,100.0,1600.0,2500.0,2500.0,1600.0,-900.0,22,No,Never,50.0,40.0,46.0,,,,,,,50.0,60.0,54.0,2,10.0,,,10.0,10.0,10.0,,,1,12,5,42.0,,,57.99999999999999,30.0,70.0,,,Yes,4.73339844,13.3994141,2,Male,20,10,,,10,50.0,40.0,50.0,0,50.0,60.0,50.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.9827308363357448,0.9655785358345804,0.954649749415529,0.8772940475262241,No,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.9340680553754911,0.7601675029619656,0.0682018423754005,0.0172691636642552,0.0344214641654195,0.4113330221378465,0.174083729392848,0.045350250584471,0.1227059524737758,0.44942386159260844,0.3461678880016823,2.0,4.0,4.000000000000014,25.0,1225.0,484.0,900.0,1225.0,325.0,22,No,Never,42.0,40.0,44.0,,,,,,,57.99999999999999,60.0,56.00000000000001,2,2.0,,,2.000000000000007,5.0,5.0,,,1,12,5,50.0,,,50.0,50.0,50.0,,,Yes,2.66601563,10.9003906,3,Male,20,10,,,10,30.0,35.0,22.0,0,70.0,65.0,78.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,0.8936477921088648,0.7755544009062648,0.6991405614913863,0.6991405614913863,No,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.9340680553754911,0.8812908992306927,0.0682018423754005,0.1063522078911352,0.2244455990937351,0.4113330221378465,0.174083729392848,0.3008594385086137,0.3008594385086137,0.6653586212287481,0.4113330221378465,2.0,2.0,144.00000000000009,1225.0,4225.0,900.0,900.0,4225.0,3325.0,32,No,Not Applicable,42.0,30.0,56.00000000000001,,,,,,,57.99999999999999,70.0,44.0,2,12.0,,,12.000000000000009,35.0,35.0,,,1,1,6,50.0,,,50.0,0.5,0.5,,,No,21.8989258,19.0830078,1,Male,20,10,,,10,30.0,65.0,30.0,0,70.0,35.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,0.8708712466743356,0.8877740265174194,0.9574717499900838,0.760712514350121,No,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.9927744539878083,0.7014714598838974,0.0682018423754005,0.1291287533256644,0.1122259734825806,0.5579230452841438,0.174083729392848,0.0425282500099162,0.239287485649879,0.5934315051467286,0.7893444365397635,2.0,4.0,225.0,25.0,3025.0,6561.0,2500.0,3025.0,525.0,32,No,Not Applicable,50.0,65.0,52.0,,,,,,,50.0,35.0,48.0,2,15.0,,,15.0,5.0,5.0,,,1,1,6,42.0,,,57.99999999999999,30.0,70.0,,,No,17.4995117,18.4995117,2,Male,20,10,,,10,50.0,55.0,81.0,0,50.0,45.0,19.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.9827308363357448,0.9655785358345804,0.954649749415529,0.9910665793244736,No,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.9340680553754911,0.92481870497303,0.0682018423754005,0.0172691636642552,0.0344214641654195,0.4113330221378465,0.174083729392848,0.045350250584471,0.0089334206755264,0.44942386159260844,0.44192242108508634,2.0,4.0,4.000000000000014,25.0,1225.0,1156.0,900.0,1225.0,325.0,32,No,Not Applicable,42.0,40.0,44.0,,,,,,,57.99999999999999,60.0,56.00000000000001,2,2.0,,,2.000000000000007,5.0,5.0,,,1,1,6,50.0,,,50.0,50.0,50.0,,,No,13.7993164,15.33252,3,Male,20,10,,,10,30.0,35.0,34.0,0,70.0,65.0,66.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,0.9657749463825712,1.0,0.9108523217755472,0.9108523217755472,No,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.9709505944546688,0.8812908992306927,0.0682018423754005,0.0342250536174286,0.0,0.4113330221378465,0.174083729392848,0.0891476782244526,0.0891476782244526,0.48626412335275976,0.4113330221378465,2.0,2.0,15.999999999999972,100.0,1600.0,900.0,900.0,1600.0,700.0,32,No,Never,42.0,46.0,46.0,,,,,,,57.99999999999999,54.0,54.0,2,4.0,,,3.999999999999993,10.0,10.0,,,1,6,7,50.0,,,50.0,0.5,0.5,,,No,15.5664063,35.3652344,1,Female,20,10,,,10,30.0,40.0,30.0,0,70.0,60.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,0.9403762941824584,0.9234128440549632,0.9574717499900838,0.9483580230122272,No,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.9927744539878083,0.9647995485050873,0.0682018423754005,0.0596237058175414,0.0765871559450368,0.5579230452841438,0.174083729392848,0.0425282500099162,0.0516419769877728,0.5934315051467286,0.6363312675192561,2.0,4.0,49.0,25.0,3025.0,3721.0,2500.0,3025.0,525.0,32,No,Never,50.0,43.0,52.0,,,,,,,50.0,57.0,48.0,2,7.0,,,7.0,5.0,5.0,,,1,6,7,42.0,,,57.99999999999999,30.0,70.0,,,No,20.4990234,25.7490234,2,Female,20,10,,,10,50.0,55.0,61.0,0,50.0,45.0,39.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.8808751343129597,0.9744145239247828,0.7587218947150766,0.7944710754738304,No,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.9814538950336537,0.92481870497303,0.0682018423754005,0.1191248656870403,0.0255854760752172,0.4113330221378465,0.174083729392848,0.2412781052849234,0.2055289245261695,0.6148124094572082,0.44192242108508634,2.0,4.0,195.9999999999999,784.0,3364.0,1156.0,900.0,3364.0,2464.0,32,No,Never,42.0,56.0,53.0,,,,,,,57.99999999999999,44.0,47.0,2,14.0,,,13.999999999999991,28.0,28.0,,,1,6,7,50.0,,,50.0,50.0,50.0,,,No,20.1489258,47.8652344,3,Female,20,10,,,10,30.0,58.0,34.0,0,70.0,42.0,66.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,0.9209818437428816,0.8868711800925033,0.9108523217755472,0.9108523217755472,No,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.9709505944546688,0.8812908992306927,0.0682018423754005,0.0790181562571184,0.1131288199074966,0.4113330221378465,0.174083729392848,0.0891476782244526,0.0891476782244526,0.48626412335275976,0.4113330221378465,2.0,2.0,81.00000000000006,100.0,1600.0,900.0,900.0,1600.0,700.0,34,No,Not Applicable,42.0,33.0,46.0,,,,,,,57.99999999999999,67.0,54.0,2,9.0,,,9.000000000000007,10.0,10.0,,,1,3,8,50.0,,,50.0,0.5,0.5,,,Yes,47.1333,70.08325,1,Female,20,10,,,10,30.0,40.0,30.0,0,70.0,60.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,0.9659953446556364,0.9744864985489572,0.9745069513251052,0.8805099573863484,No,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.9974015885677396,0.9647995485050873,0.0682018423754005,0.0340046553443637,0.0255135014510428,0.5579230452841438,0.174083729392848,0.0254930486748948,0.1194900426136516,0.5365867270877388,0.6363312675192561,2.0,4.0,16.0,9.0,2209.0,3721.0,2500.0,2209.0,-291.0,34,No,Not Applicable,50.0,46.0,49.0,,,,,,,50.0,54.0,51.0,2,4.0,,,4.0,3.0,3.0,,,1,3,8,42.0,,,57.99999999999999,30.0,70.0,,,Yes,33.1333,23.1167,2,Female,20,10,,,10,50.0,47.0,61.0,0,50.0,53.0,39.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.9914095100897,0.9573516132329452,0.8680859131263288,0.8495246950186721,No,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.9927744539878083,0.8554508105601307,0.0682018423754005,0.0085904899103,0.0426483867670548,0.4113330221378465,0.174083729392848,0.1319140868736712,0.1504753049813279,0.5223079570704524,0.39561775284078265,2.0,4.0,0.9999999999999928,225.0,2025.0,784.0000000000001,900.0,2025.0,1125.0,34,No,Not Applicable,42.0,43.0,48.0,,,,,,,57.99999999999999,57.0,52.0,2,1.0,,,0.9999999999999928,15.0,15.0,,,1,3,8,50.0,,,50.0,50.0,50.0,,,Yes,26.449707,21.4501953,3,Female,20,10,,,10,30.0,45.0,28.000000000000004,0,70.0,55.0,72.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,0.8750371952195415,0.8922131619091157,0.9621559159382154,0.9621559159382154,No,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.8267463724926178,0.8812908992306927,0.0682018423754005,0.1249628047804585,0.1077868380908843,0.4113330221378465,0.174083729392848,0.0378440840617846,0.0378440840617846,0.3795589529726312,0.4113330221378465,2.0,2.0,196.0000000000001,16.0,676.0,900.0,900.0,676.0,-224.0,34,No,Not Applicable,42.0,28.0,40.0,,,,,,,57.99999999999999,72.0,60.0,2,14.0,,,14.000000000000009,4.0,4.0,,,1,12,9,50.0,,,50.0,0.5,0.5,,,Yes,17.4833984,20.2666016,1,Male,20,10,,,10,30.0,26.0,30.0,0,70.0,74.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,0.8440841897190121,0.9033782867402044,0.8530704984708803,0.895361884949512,No,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.9149263727797277,0.9927744539878083,0.0682018423754005,0.1559158102809879,0.0966217132597954,0.5579230452841438,0.174083729392848,0.1469295015291196,0.104638115050488,0.43436722882243617,0.5223079570704524,2.0,4.0,324.0,289.0,1089.0,2024.9999999999995,2500.0,1089.0,-1411.0,34,No,Not Applicable,50.0,32.0,43.0,,,,,,,50.0,68.0,56.99999999999999,2,18.0,,,18.0,17.0,17.0,,,1,12,9,42.0,,,57.99999999999999,30.0,70.0,,,Yes,17.75,15.800293,2,Male,20,10,,,10,50.0,33.0,45.0,0,50.0,67.0,55.00000000000001,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.8560605293538482,0.8732013828699843,0.9621559159382154,0.9066918866580842,No,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.8267463724926178,0.6577047787442195,0.0682018423754005,0.1439394706461517,0.1267986171300157,0.4113330221378465,0.174083729392848,0.0378440840617846,0.0933081133419158,0.3795589529726312,0.3011712251634229,2.0,4.0,256.0000000000001,16.0,676.0,289.0,900.0,676.0,-224.0,34,No,Not Applicable,42.0,26.0,40.0,,,,,,,57.99999999999999,74.0,60.0,2,16.0,,,16.000000000000007,4.0,4.0,,,1,12,9,50.0,,,50.0,50.0,50.0,,,Yes,10.2836914,18.7998047,3,Male,20,10,,,10,30.0,26.0,17.0,0,70.0,74.0,83.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,1.0,1.0,1.0,1.0,No,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.8812908992306927,0.8812908992306927,0.0682018423754005,0.0,0.0,0.4113330221378465,0.174083729392848,0.0,0.0,0.4113330221378465,0.4113330221378465,2.0,2.0,2.524354896707238e-29,0.0,900.0,900.0,900.0,900.0,0.0,23,No,Not Applicable,42.0,42.0,42.0,,,,,,,57.99999999999999,58.0,57.99999999999999,2,0.0,,,7.105427357601002e-15,0.0,0.0,,,1,4,10,50.0,,,50.0,0.5,0.5,,,No,122.26709,10.5166016,1,Female,20,10,,,10,30.0,30.0,30.0,0,70.0,70.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,0.9830095981445708,0.9829823280080446,0.9231954617097324,0.9231954617097324,No,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.9765004687578241,1.0,0.0682018423754005,0.0169904018554293,0.0170176719919553,0.5579230452841438,0.174083729392848,0.0768045382902676,0.0768045382902676,0.49352390519410827,0.5579230452841438,2.0,4.0,4.0,81.0,1681.0,2500.0,2500.0,1681.0,-819.0,23,No,Not Applicable,50.0,48.0,46.0,,,,,,,50.0,52.0,54.0,2,2.0,,,2.0,9.0,9.0,,,1,4,10,42.0,,,57.99999999999999,30.0,70.0,,,No,17.0664063,13.2836914,2,Female,20,10,,,10,50.0,41.0,50.0,0,50.0,59.0,50.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.9572651738078596,0.9829583585751857,0.928220864838492,0.8611094193662218,No,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.9580420222262997,0.7780113035465377,0.0682018423754005,0.0427348261921403,0.0170416414248143,0.4113330221378465,0.174083729392848,0.0717791351615081,0.1388905806337782,0.4716465294802322,0.35469705557200026,2.0,4.0,24.999999999999964,64.0,1444.0,529.0,900.0,1444.0,544.0,23,No,Not Applicable,42.0,47.0,45.0,,,,,,,57.99999999999999,53.0,55.00000000000001,2,5.0,,,4.999999999999993,8.0,8.0,,,1,4,10,50.0,,,50.0,50.0,50.0,,,No,9.799805,28.2001953,3,Female,20,10,,,10,30.0,38.0,23.0,0,70.0,62.0,77.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,0.8936477921088648,0.8936477921088648,1.0,1.0,Yes,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.8812908992306927,0.8812908992306927,0.0682018423754005,0.1063522078911352,0.1063522078911352,0.4113330221378465,0.174083729392848,0.0,0.0,0.4113330221378465,0.4113330221378465,2.0,2.0,144.00000000000009,0.0,900.0,900.0,900.0,900.0,0.0,22,Yes,Sometimes,42.0,30.0,42.0,,,,,,,57.99999999999999,70.0,57.99999999999999,2,12.0,,,12.000000000000009,0.0,0.0,,,1,7,11,50.0,,,50.0,0.5,0.5,,,No,10.9667969,9.366699,1,Female,20,10,,,10,30.0,30.0,30.0,0,70.0,70.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,0.9403762941824584,0.9573516132329452,0.9574717499900838,0.9574717499900838,Yes,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.9927744539878083,1.0,0.0682018423754005,0.0596237058175414,0.0426483867670548,0.5579230452841438,0.174083729392848,0.0425282500099162,0.0425282500099162,0.5223079570704524,0.5579230452841438,2.0,4.0,49.0,25.0,2025.0,2500.0,2500.0,2025.0,-475.0,22,Yes,Sometimes,50.0,43.0,48.0,,,,,,,50.0,57.0,52.0,2,7.0,,,7.0,5.0,5.0,,,1,7,11,42.0,,,57.99999999999999,30.0,70.0,,,No,9.666992,10.5664063,2,Female,20,10,,,10,50.0,45.0,50.0,0,50.0,55.0,50.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.9827308363357448,0.9400119694877148,0.8936477921088648,0.8560605293538482,Yes,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.9814538950336537,0.8267463724926178,0.0682018423754005,0.0172691636642552,0.059988030512285,0.4113330221378465,0.174083729392848,0.1063522078911352,0.1439394706461517,0.5007552220540958,0.3795589529726312,2.0,4.0,4.000000000000014,144.0,1764.0,676.0,900.0,1764.0,864.0,22,Yes,Sometimes,42.0,40.0,47.0,,,,,,,57.99999999999999,60.0,53.0,2,2.0,,,2.000000000000007,12.0,12.0,,,1,7,11,50.0,,,50.0,50.0,50.0,,,No,7.95019531,5.966797,3,Female,20,10,,,10,30.0,42.0,26.0,0,70.0,58.0,74.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,0.8936477921088648,0.8936477921088648,1.0,1.0,No,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.8812908992306927,0.8812908992306927,0.0682018423754005,0.1063522078911352,0.1063522078911352,0.4113330221378465,0.174083729392848,0.0,0.0,0.4113330221378465,0.4113330221378465,2.0,2.0,144.00000000000009,0.0,900.0,900.0,900.0,900.0,0.0,34,No,Never,42.0,30.0,42.0,,,,,,,57.99999999999999,70.0,57.99999999999999,2,12.0,,,12.000000000000009,0.0,0.0,,,1,9,12,50.0,,,50.0,0.5,0.5,,,No,11.1835938,20.949707,1,Female,20,10,,,10,30.0,30.0,30.0,0,70.0,70.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,0.8259162706071519,0.8936477921088648,0.8259162706071519,0.8259162706071519,No,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.8812908992306927,1.0,0.0682018423754005,0.174083729392848,0.1063522078911352,0.5579230452841438,0.174083729392848,0.174083729392848,0.174083729392848,0.702440464210416,0.5579230452841438,2.0,4.0,400.0,400.0,4900.0,2500.0,2500.0,4900.0,2400.0,34,No,Never,50.0,70.0,57.99999999999999,,,,,,,50.0,30.0,42.0,2,20.0,,,20.0,20.0,20.0,,,1,9,12,42.0,,,57.99999999999999,30.0,70.0,,,No,31.2998047,14.3500977,2,Female,20,10,,,10,50.0,70.0,50.0,0,50.0,30.0,50.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.8936477921088648,0.8936477921088648,1.0,0.8259162706071519,No,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.8812908992306927,1.0,0.0682018423754005,0.1063522078911352,0.1063522078911352,0.4113330221378465,0.174083729392848,0.0,0.174083729392848,0.4113330221378465,0.5579230452841438,2.0,4.0,144.00000000000009,0.0,900.0,2500.0,900.0,900.0,0.0,34,No,Never,42.0,30.0,42.0,,,,,,,57.99999999999999,70.0,57.99999999999999,2,12.0,,,12.000000000000009,0.0,0.0,,,1,9,12,50.0,,,50.0,50.0,50.0,,,No,16.2167969,18.0830078,3,Female,20,10,,,10,30.0,30.0,50.0,0,70.0,70.0,50.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,0.8723544049354822,0.8723544049354822,1.0,1.0,Yes,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.8812908992306927,0.8812908992306927,0.0682018423754005,0.1276455950645177,0.1276455950645177,0.4113330221378465,0.174083729392848,0.0,0.0,0.4113330221378465,0.4113330221378465,2.0,2.0,224.9999999999999,0.0,900.0,900.0,900.0,900.0,0.0,25,Yes,Sometimes,42.0,57.0,42.0,,,,,,,57.99999999999999,43.0,57.99999999999999,2,15.0,,,14.999999999999991,0.0,0.0,,,1,5,13,50.0,,,50.0,0.5,0.5,,,Yes,32.25,20.2167969,1,Male,20,10,,,10,30.0,30.0,30.0,0,70.0,70.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,1.0,1.0,0.9915062864860726,0.9915062864860726,Yes,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.99971144175281,1.0,0.0682018423754005,0.0,0.0,0.5579230452841438,0.174083729392848,0.0084937135139273,0.0084937135139273,0.5508184627439963,0.5579230452841438,2.0,4.0,0.0,1.0,2401.0,2500.0,2500.0,2401.0,-99.0,25,Yes,Sometimes,50.0,50.0,50.0,,,,,,,50.0,50.0,50.0,2,0.0,,,0.0,1.0,1.0,,,1,5,13,42.0,,,57.99999999999999,30.0,70.0,,,Yes,12.9667969,34.0166,2,Male,20,10,,,10,50.0,49.0,50.0,0,50.0,51.0,50.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.7767136869202803,0.810434473317114,0.902231402749629,0.8929616992526654,Yes,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.9765004687578241,0.8687212463394046,0.0682018423754005,0.2232863130797197,0.1895655266828859,0.4113330221378465,0.174083729392848,0.097768597250371,0.1070383007473345,0.49352390519410827,0.4035150828458358,2.0,4.0,675.9999999999998,121.0,1681.0,840.9999999999999,900.0,1681.0,781.0,25,Yes,Sometimes,42.0,68.0,46.0,,,,,,,57.99999999999999,32.0,54.0,2,26.0,,,25.999999999999993,11.0,11.0,,,1,5,13,50.0,,,50.0,50.0,50.0,,,Yes,20.0664063,11.78418,3,Male,20,10,,,10,30.0,41.0,28.999999999999996,0,70.0,59.0,71.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,0.9827308363357448,0.948516793597596,0.9108523217755472,0.9108523217755472,No,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.9709505944546688,0.8812908992306927,0.0682018423754005,0.0172691636642552,0.0514832064024041,0.4113330221378465,0.174083729392848,0.0891476782244526,0.0891476782244526,0.48626412335275976,0.4113330221378465,2.0,2.0,4.000000000000014,100.0,1600.0,900.0,900.0,1600.0,700.0,24,No,Never,42.0,40.0,46.0,,,,,,,57.99999999999999,60.0,54.0,2,2.0,,,2.000000000000007,10.0,10.0,,,1,6,14,50.0,,,50.0,0.5,0.5,,,Yes,20.6333,9.983398,1,Female,20,10,,,10,30.0,40.0,30.0,0,70.0,60.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,0.9574717499900838,0.974455726798918,0.9574717499900838,0.8635647137970099,No,0,1,0,4.0,6.0,1.0,0.8812908992306927,0.9927744539878083,0.9647995485050873,0.0682018423754005,0.0425282500099162,0.0255442732010818,0.5579230452841438,0.174083729392848,0.0425282500099162,0.13643528620299,0.5223079570704524,0.6363312675192561,2.0,4.0,25.0,25.0,2025.0,3721.0,2500.0,2025.0,-475.0,24,No,Never,50.0,45.0,48.0,,,,,,,50.0,55.0,52.0,2,5.0,,,5.0,5.0,5.0,,,1,6,14,42.0,,,57.99999999999999,30.0,70.0,,,Yes,11.9169922,14.449707,2,Female,20,10,,,10,50.0,45.0,61.0,0,50.0,55.0,39.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.9743001788874708,0.9914721000899426,0.9108523217755472,0.8732013828699843,No,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.9709505944546688,0.8267463724926178,0.0682018423754005,0.0256998211125291,0.0085278999100574,0.4113330221378465,0.174083729392848,0.0891476782244526,0.1267986171300157,0.48626412335275976,0.3795589529726312,2.0,4.0,8.999999999999979,100.0,1600.0,676.0,900.0,1600.0,700.0,24,No,Never,42.0,45.0,46.0,,,,,,,57.99999999999999,55.0,54.0,2,3.0,,,2.999999999999993,10.0,10.0,,,1,6,14,50.0,,,50.0,50.0,50.0,,,Yes,15.7333984,9.733398,3,Female,20,10,,,10,30.0,40.0,26.0,0,70.0,60.0,74.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,1.0,1.0,1.0,1.0,Yes,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.8812908992306927,0.8812908992306927,0.0682018423754005,0.0,0.0,0.4113330221378465,0.174083729392848,0.0,0.0,0.4113330221378465,0.4113330221378465,2.0,2.0,2.524354896707238e-29,0.0,900.0,900.0,900.0,900.0,0.0,31,Yes,Sometimes,42.0,42.0,42.0,,,,,,,57.99999999999999,58.0,57.99999999999999,2,0.0,,,7.105427357601002e-15,0.0,0.0,,,1,7,15,50.0,,,50.0,0.5,0.5,,,Yes,27.75,13.1000977,1,Male,20,10,,,10,30.0,30.0,30.0,0,70.0,70.0,70.0,100,,,,0,,,,0,2
12.0,15.0,8.0,9.0,4.0,6.0,6.0,10.0,B,1.0,1.0,1.0,1.0,Yes,0,1,0,4.0,6.0,1.0,0.8812908992306927,1.0,1.0,0.0682018423754005,0.0,0.0,0.5579230452841438,0.174083729392848,0.0,0.0,0.5579230452841438,0.5579230452841438,2.0,4.0,0.0,0.0,2500.0,2500.0,2500.0,2500.0,0.0,31,Yes,Sometimes,50.0,50.0,50.0,,,,,,,50.0,50.0,50.0,2,0.0,,,0.0,0.0,0.0,,,1,7,15,42.0,,,57.99999999999999,30.0,70.0,,,Yes,15.0,26.25,2,Male,20,10,,,10,50.0,50.0,50.0,0,50.0,50.0,50.0,100,,,,0,,,,0,2
18.0,25.0,12.0,15.0,6.0,10.0,6.0,10.0,B,0.8638159151503144,0.8638159151503144,1.0,1.0,Yes,0,0,1,4.0,6.0,0.8812908992306927,1.0,0.8812908992306927,0.8812908992306927,0.0682018423754005,0.1361840848496856,0.1361840848496856,0.4113330221378465,0.174083729392848,0.0,0.0,0.4113330221378465,0.4113330221378465,2.0,4.0,255.9999999999999,0.0,900.0,900.0,900.0,900.0,0.0,31,Yes,Sometimes,42.0,58.0,42.0,,,,,,,57.99999999999999,42.0,57.99999999999999,2,16.0,,,15.999999999999991,0.0,0.0,,,1,7,15,50.0,,,50.0,50.0,50.0,,,Yes,24.3999023,57.5834961,3,Male,20,10,,,10,30.0,30.0,30.0,0,70.0,70.0,70.0,100,,,,0,,,,0,2
6.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,B,1.0,1.0,1.0,1.0,No,1,0,0,4.0,3.0,0.8812908992306927,1.0,0.8812908992306927,0.8812908992306927,0.0682018423754005,0.0,0.0,0.4113330221378465,0.174083729392848,0.0,0.0,0.4113330221378465,0.4113330221378465,2.0,2.0,2.524354896707238e-29,0.0,900.0,900.0,900.0,900.0,0.0,22,No,Not Applicable,42.0,42.0,42.0,,,,,,,57.99999999999999,58.0,57.99999999999999,2,0.0,,,7.105427357601002e-15,0.0,0.0,,,1,4,16,50.0,,,50.0,0.5,0.5,,,No,18.0166016,10.2167969,1,Male,20,10,,,10,30.0,30.0,30.0,0,70.0,70.0,70.0,100,,,,0,,,,0,2
